Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
KIWB US Equity,KIWIBOX.COM INC,737869,1423.7839,-267.5447,0.0227,-1330253,0, 
KLAC US Equity,KLA CORP,5283552256,14.1479,10.0295,5.2146,693039024,500363000,-76052000
KLGG US Equity,KLEGG ELECTRONICS INC, , , , , , , 
KFX US Equity,KOFAX LTD,379143008,0,2.7143,1.4263,25128000,34686000,-3050000
KGTO US Equity,KOGETO INC,4607,2170.6099,-211.0646,0.0017,-145247, ,0
KOPN US Equity,KOPIN CORP,159325536,0,0.642,9.7669,-33220084,17481548,-1887214
KOSS US Equity,KOSS CORP,29313632,0,17.7756,3.8816,619146,0,-596426
LVSY US Equity,LAB-VOLT SYSTEMS INC, , , , , , , 
LBWR US Equity,LABWIRE INC, , , , , , , 
LRCX US Equity,LAM RESEARCH CORP,7290344960,20.5471,2.619,2.7973,206767000,690944016,-140608000
XLSA GR Equity,LAMBDA TD SOFTWARE INC, , , , , , , 
LNGU US Equity,LANGUAGE 2 LANGUAGE UNIVERSA, , , , , , , 
LTRX US Equity,LANTRONIX INC,29483000,0.1391,-8.2693,1.9169,-2472000,6820000,-844000
LSCC US Equity,LATTICE SEMICONDUCTOR CORP,446724000,0,1.9445,5.1715,12185000,77290000,-12600000
LDIS US Equity,LEADIS TECHNOLOGY INC,38628000,0,-40.2342,13.9547,-30101000,15016000, 
1921171D US Equity,LEADVENTURE INC,32150000,14.2488,-3.0845,0.5511,82000, ,-530000
LCRE US Equity,LECERE CORP, , , , , , , 
LDOS US Equity,LEIDOS HOLDINGS INC,4634999808,31.9525,4.99,1.8435,355000000,59000000,-38000000
LVLV US Equity,LEVEL VISION ELECTRONICS LTD,4693000,24.8668,-76.7296,1.1796,-3099999.9688, ,-287000.0078
LXK US Equity,LEXMARK INTERNATIONAL INC-A,3589100032,19.4924,5.3287,1.8287,258800000,333600000,-164600000
LBTE US Equity,LIBERATE TECHNOLOGIES,59436000,0,59.3088,3.0447,-25603000, ,-513000.0005
LTCP US Equity,LIFE'S TIME CAPSULE SERVICES,2339375,0,-8.0812,1.5961,-326475, ,-16194
LGTT US Equity,LIGATT SECURITY INTERNATIONA, , , , , , , 
LPTH US Equity,LIGHTPATH TECHNOLOGIES INC-A,9889837,0.17,0.3683,4.0597,177524,1021523,-1151916
LGTS US Equity,LIGHTSPACE CORP,435223,272.8213,-165.5875,0.2585,-2129363,1011624,-29338
LLTC US Equity,LINEAR TECHNOLOGY CORP,2189903104,37.996,19.7493,1.8136,574237008,237893000,-18147000
LKPL US Equity,LINK PLUS CORP,126158,301.9444, ,0.0006, , , 
LKMG US Equity,LINKED MEDIA GROUP INC, , , , , , , 
LSKA US Equity,LISKA BIOMETRY INC, , , , , , , 
LMSC US Equity,LIVE MICROSYSTEMS INC,12421000,5.4102,-12.1113,1.2544,-594000,3642000,-498000
LICH US Equity,LIVECHAIN INC, , , , , , , 
LPSN US Equity,LIVEPERSON INC,193330000,0,-0.6669,3.3352,-1448000,35261000,-10940000
1656660D US Equity,LOGIC DEVICES INC,2664700,29.9921,-51.8198,1.2915,-1405400,506900, 
LGTY US Equity,LOGILITY SUPPLY CHAIN SOLUTI,119517000,0,9.0218,2.7601,13602000,8577000,-370000
LGMTA US Equity,LOGIMETRICS INC  -CL A,7409000,99.6221, ,1.0203, , , 
LGIQ US Equity,LOGIQ INC,505288,93.6007,-176.675,1.0467,-1134625, ,0
LOJN US Equity,LOJACK CORPORATION,92565000,17.1782,0.0843,2.3017,-3095000,5188000,-4550000
LTEC US Equity,LOUD TECHNOLOGIES INC,105523000,92.2898,-23.3555,0.5806,2960000,11494000,-2009000
1431816D US Equity,LSI CORP,2251313920,0,4.4905,2.5952,106733000,685806992,-92548000
LTWC US Equity,LTWC CORP,5015999,8.9912,-86.2032,0.5978,-2289999.7813,478999.9688,-94999.9927
LVPA US Equity,LVPAI GROUP LTD, , , , , , , 
LYRI US Equity,LYRIS INC,32412000,10.5455,0.025,0.7556,344000, ,-265000
VNCI US Equity,LYYNKS INC, , , , , , , 
MTSI US Equity,MACOM TECHNOLOGY SOLUTIONS H,304231008,0,7.9182,4.8464,41803000,40631000,-11769000
MCZAF US Equity,MAD CATZ INTERACTIVE INC,53193000,24.9469,-23.1934,1.171,-3087000,4298000,-1170000
MNDT US Equity,MANDIANT INC,460304992,4.3449, ,2.9915,-123020000,51278000, 
MANH US Equity,MANHATTAN ASSOCIATES INC,287444000,0,22.3409,2.0913,95734000,44365000,-6738000
MANT US Equity,MANTECH INTERNATIONAL CORP-A,1864391936,10.7274,4.337,2.2241,144735000, ,-10538000
MMSY US Equity,MARINE MANAGEMENT SYSTEMS IN,3543000,57.6912,-70.5317,1.4979,-3159000,139000,-18000.0011
MTRE US Equity,MARKET & RESEARCH CORP,491555,111.8898,-632.8364,0.0182,-1425164, ,-38924
MKTO US Equity,MARKETO INC,184476000,4.2548, ,3.0543,-39489000,21883000, 
9995577D US Equity,MARVELL TECHNOLOGY GROUP LTD,5170939904,0.0474,7.3751,4.4675,334114992,818809984,-39814000
MRVL US Equity,MARVELL TECHNOLOGY INC,5347956224,0,4.9813,3.5902,233694000,1141669984,-72379000
MGLD US Equity,MARYGOLD COMPANIES INC/THE,345465,8.105,20.0179,0.5685,-278047, ,-12834
MSSD US Equity,MASSIVE DYNAMICS INC,577005,75.3893,-1710.2112,1.1616,-4837418, ,-25400
1777992D US Equity,MASSIVE INTERACTIVE INC, , , , , , , 
MHH US Equity,MASTECH DIGITAL INC,19057000,0,18.3151,2.0353,5088000,0,-102000
MATR US Equity,MATTERSIGHT CORP,31672000,21.1417,-43.2199,0.9989,-14117000, ,-1551000
MTSN US Equity,MATTSON TECHNOLOGY INC,88883000,22.5015,-25.3502,1.5801,-21830000,17255000,-1364000
1837321D US Equity,MAVENIR SYSTEMS INC,64891000,51.2891, ,1.8002,-11561000,21846000, 
MAXR US Equity,MAXAR TECHNOLOGIES INC,2362451456,27.3772,5.7957,0.802,146334812, ,-30534976
9991111D CN Equity,MAXAR TECHNOLOGIES LTD, , , , , , , 
MXIM US Equity,MAXIM INTEGRATED PRODUCTS,3763996928,13.4368,11.5188,5.313,551525000,531791000,-202298000
MMS US Equity,MAXIMUS INC,857977984,0.1735, ,1.8665, , ,-43580000
MXL US Equity,MAXLINEAR INC,120182000,0,-12.5445,2.6763,-14086000,51023000,-4662000
MBHS US Equity,MBEACH SOFTWARE INC, , , , , , , 
MCCX US Equity,MCX TECHNOLOGIES CORP,1203048,12.4683, ,3.5151, , , 
MDTO US Equity,MD TECHNOLOGIES INC,5999725,43.498,-57.4763,1.1038,-2482846.9688, ,-35993
MDTV US Equity,MDU COMMUNICATIONS INTL INC,16708952,165.2756,-19.5678,0.0609,-3550195, ,-1438285
MDWK US Equity,MDWERKS INC, , , , , , , 
MDEA US Equity,MEDIA 100 INC,6444000,0,-54.2814,0.8193,-7543000,6726000,-487000
MDLG US Equity,MEDIA LOGIC INC,5641000,6.5591,-65.3807,6.1655,-3597000,1304000,-78000.0039
MSII US Equity,MEDIA SCIENCES INTL INC,2954188,0,-16.0783,16.0984,-4183612, ,0
MDGC US Equity,MEDIAG3 INC, , , , , , , 
MEDT US Equity,MEDIATECHNICS CORP,4411097,42.9485, ,0.2916, , , 
1402038D US Equity,MEDICAL FINANCE INC,29580,0,-1612.0455,0.414,-240555, ,-30776
MIHI US Equity,MEDICAL INNOVATION HOLDINGS,814251,28.9271,-52.0836,0.1742,-371073, ,-52556
MDXL US Equity,MEDIXALL GROUP INC, , , , , , , 
MENT US Equity,MENTOR GRAPHICS CORP,1690808960,13.2889,6.7605,2.0272,136938000,340574000,-30921000
1477687D US Equity,MERGE HEALTHCARE INC,393816992,62.4463,-13.1963,1.1992,-2321000,33098000,-2085000
MSWI US Equity,MERIDIAN SOFTWARE INC, , , , , , , 
MERU US Equity,MERU NETWORKS INC,59076000,12.4518,-25.4661,1.6791,-11862000,14830000,-832000
MHRE US Equity,MESA HOME RESOURCES INC,96350000,54.7473,-8.9558,3.0576,-312000, ,-4965000
MPIN US Equity,MESSAGE PROCESSING INTL INC, , , , , , , 
MTPR US Equity,METAPOWER INTERNATIONAL INC, , , , , , , 
MTNN US Equity,METARUNNER INC,1847900,150.5222,-117.6164,0.7211,-2798200,815800,-50000
MSWM US Equity,METASWARM INC, , , , , , , 
MGTI US Equity,MGT CAPITAL INVESTMENTS INC,12823000,0,-93.506,8.168,-8808000,0,-13000
MCRL US Equity,MICREL INC,289828000,0,3.5469,3.3935,19757000,55924000,-8598000
MCRT US Equity,MICROART INC, , , , , , , 
VTSS US Equity,MICROCHIP COMMUNICATIONS LLC,98961000,61.3878,-28.3821,4.1678,-15474000,41927000,-1306000
MCHP US Equity,MICROCHIP TECHNOLOGY INC,3965150976,25.3783,6.3219,5.3731,290035000,293154000,-79812000
MIIM US Equity,MICROMINT INC, , , , , , , 
MU US Equity,MICRON TECHNOLOGY INC,19118000128,31.5776,7.1159,2.1602,176000000,931000000,-1244000000
MPAD US Equity,MICROPAC INDUSTRIES INC,21852000,0,4.1888,11.9952,1397000,1356000,-213000
MCRS US Equity,MICROS SYSTEMS INC,1595606016,0,10.1631,2.2124,226170000,74780000,-30454000
MSCC US Equity,MICROSEMI CORP,1912654976,35.3753,2.2711,4.6733,89455000,170524000,-37327000
PMCS US Equity,MICROSEMI STORAGE SOLUTIONS,880435008,1.3714,-0.2166,1.8691,-4000000,209481000,-16968000
MSFT US Equity,MICROSOFT CORP,142347993088,11.1923,17.1377,2.8724,27790000128,10718000128,-4885000064
MVIS US Equity,MICROVISION INC,12015000,0.2414,-102.9573,0.7572,-15274000,10355000,-328000
MMED US Equity,MIDAS MEDICI GROUP HOLDINGS,104563000,17.6583,-21.5485,0.4717,-17023000,0,-851000
MIDS US Equity,MIDASTRADE.COM, , , , , , , 
MINM US Equity,MINIM INC,5084762,0,-13.6813,3.2766,-770627,1031333, 
MINY US Equity,MINISCRIBE CORP, , , , , , , 
MITK US Equity,MITEK SYSTEMS INC,32853374,0,-29.3516,5.3591,-7299538,6793412,-1497492
MITI US Equity,MITESCO INC, , , , , , , 
MKSI US Equity,MKS INSTRUMENTS INC,1171974016,0,1.698,9.2923,34050000,61525000,-15819000
2054244D US Equity,MOBETIZE CORP,2552211,1.5673, ,3.4265, , , 
MBST US Equity,MOBILE STAR CORP/THE, , , , , , , 
MODN US Equity,MODEL N INC,134472000,0.2365,-1.058,3.3659,528000,16772000,-5133000
MCAMQ US Equity,MONEY CENTERS OF AMERICA INC,5960106,175.7691,-46.143,0.2469,-1767719, ,-93767.002
MPWR US Equity,MONOLITHIC POWER SYSTEMS INC,350040000,0,4.7034,10.2792,16855000,50487000,-17748000
TYPE US Equity,MONOTYPE IMAGING HOLDINGS IN,341263008,0,9.3931,3.0825,49667000,18976000,-1813000
MSI US Equity,MOTOROLA SOLUTIONS INC,12058000384,20.418,9.0788,2.3169,1225000000,1073000000,-172000000
MVNT US Equity,MOVEMENT IND CORP, , , , , , , 
XDSL US Equity,MPHASE TECHNOLOGIES INC,89189,4417.0063,-1482.8472,0.0157,-1304025,125654,0
MRVC US Equity,MRV COMMUNICATIONS INC,126149000,3.1193,0.0239,2.0812,-7347000,17962000,-3541000
MULI US Equity,MULTI-CORP INTERNATIONAL INC, , , , , , , 
2031205D US Equity,MULTI-FINELINE ELECTRONIX IN,619227008,0,-8.5645,1.689,-55756000,7267000,-42508000
MMTS US Equity,MULTI-MEDIA TUTORIAL SVCS,296911,935.7363, ,0.0275, , , 
MNET US Equity,MULTICOM PUBLISHING INC,6427000,52.6529,-94.3376,0.6412,-5107000, , 
MMPWQ US Equity,MULTIMEDIA PLATFORMS INC, , , , , , , 
MYCT US Equity,MYCONTACTCARD INC,72699,469.0188, ,0.0034, , , 
MYGG US Equity,MYGO GAMES HOLDING CO, , , , , , , 
NMGX US Equity,NANO MAGIC INC,1041259,184.1027,-219.3827,0.207,-1957189,3352290,0
NWUC US Equity,NATIONWIDE UTILITIES CORP, , , , , , , 
NVTN US Equity,NAVITONE TECHNOLOGIES INC, , , , , , , 
NCIT US Equity,NCI INC-A,122825000,1.2213,-19.711,1.5918,-43918000, ,-1176000
VYX US Equity,NCR VOYIX CORP,6878000128,32.3786,7.5434,1.8494,362000000,227000000,-107000000
NMGC US Equity,NEOMAGIC CORP,633000,0,-306.9224,0.8935,-2152000, ,-5000
NEOM US Equity,NEOMEDIA TECHNOLOGIES INC,5624000,1.4758,-209.1815,0.0076,-2740000,670000, 
NPTN US Equity,NEOPHOTONICS CORP,308227008,14.8903,-7.8716,2.6426,-21168000,39446000,-18073000
NEST US Equity,NESTOR INC,22090000,81.6569,-39.6096,0.1813,-4346000,375000,-238000
NTAP US Equity,NETAPP INC,9197400064,10.8183,6.1894,2.6653,676100000,915300000,-281800000
NTGR US Equity,NETGEAR INC,1141193984,0,5.5434,2.7947,97889000,77428000,-14979000
NLST US Equity,NETLIST INC,17205000,28.3174,-57.6392,3.542,-12494000,7558000,-125000
NETO US Equity,NETOBJECTS INC,11912000,0,-117.6761,0.848,-41832000,9352000, 
NTCT US Equity,NETSCOUT SYSTEMS INC,541401024,0,6.3105,1.7413,61710000,64871000,-13784000
NTSA US Equity,NETUSA INC, , , , , , , 
NTIP US Equity,NETWORK-1 TECHNOLOGIES INC,33013000,0,5.4643,37.8148,1902000,0,0
1914858D US Equity,NEUSTAR INC-CLASS A,1518702976,40.7633,10.8449,3.7633,295273000,34918000,-52723000
NGHO US Equity,NEW GENERATION HOLDINGS INC,0, , ,0,-60669, ,0
1889259D US Equity,NEWPORT CORP,566732992,19.0007,-16.2506,2.7967,-99882000,52202000,-14204000
NPDTE US Equity,NEWPORT DIGITAL TECHNOLOGIES, , , , , , , 
NXPS US Equity,NEXPRISE INC,3861000,306.734,-115.636,1.26,-4719000,2187000,-57000
NXGA US Equity,NEXT GALAXY CORP, , , , , , , 
NXGT US Equity,NEXTELIGENT HOLDINGS INC, , , , , , , 
NXGN US Equity,NEXTGEN HEALTHCARE INC,467331008,0,6.9499,1.9714,54254000,29246000,-9744000
NFSE US Equity,NFINANSE INC, , , , , , , 
EGOV US Equity,NIC INC,181232000,0,20.3485,2.4048,53969000, ,-6426316
NMBL US Equity,NIMBLE STORAGE INC,81318000,0, ,1.6838,-39882000,28857000, 
NIR/H CN Equity,NOBLE IRON INC,40965056,60.8186,-12.0261,1.6726,-4809662,798573,-14669518
NADA US Equity,NORTH AMERICAN DATACOM INC,2694000,13.2888, ,0.0455, , , 
1945055D US Equity,NORTH HILLS SIGNAL PROCESSIN,13366000,166.9834,-6.5991,0.9671,68000,1356000,-331000
NNWS US Equity,NORTHPORT NETWORK SYSTEMS,3454224,12.9664,-79.2094,0.5063,-1647918,53205,-77475
NTFY US Equity,NOTIFY TECHNOLOGY CORP,1394236,0.9181,-45.7414,0.3982,-1045861,3221642,-177785.002
NSHJ US Equity,NU STAR HOLDINGS INC, , , , , , , 
NUAN US Equity,NUANCE COMMUNICATIONS INC,5958602752,39.5081,-1.9602,1.7505,48482000,292081000,-55588000
NUKO US Equity,NUKO INFORMATION SYSTEMS INC,8106000,3.886,-232.9958,0.4763,-24426000, , 
NVEC US Equity,NVE CORP,99623384,0,12.4591,13.3557,15308465,3109911,-805055
NVDA US Equity,NVIDIA CORP,5711372800,0.2979,7.9251,4.1076,512875992,1297200000,-236570000
NVUE US Equity,NVIEW CORPORATION,5499000,0,-96.464,2.1159,-9527000,3120000,-167000.0005
NXCN US Equity,NXCHAIN INC,664,6024.0962,-786.8569, ,-126278, ,0
NYXO US Equity,NYXIO TECHNOLOGIES CORP, , , , , , , 
OTED US Equity,OAK TREE EDUCATIONAL PARTNER,9405240,45.8027,-19.6245,0.8251,-934784, ,-88239
OGES US Equity,OAKRIDGE GLOBAL ENERGY SOLUT,2535029,78.8946,-224.0784,0.3968, , , 
OBLG US Equity,OBLONG INC,26621000,38.6687,-8.1593,1.0079,-1943000,0,-946000
OCLR US Equity,OCLARO INC,435867008,9.1253,-12.7602,1.8913,-111438000,93006000,-12645000
OIDN US Equity,OIDON CO LTD, , , , , , , 
OJSY US Equity,OJSYS INC, , , , , , , 
OLB US Equity,OLB GROUP INC, , , , , , , 
OMHI US Equity,OM HOLDINGS INTERNATIONAL I,546,4763.7363,3095246.5,0.0021,24249337,0,0
OMMG US Equity,OMNI MULTIMEDIA GROUP,27699000,67.4465,-55.9504,0.2439,-14493000, ,-1734000
OMCM US Equity,OMNICOMM SYSTEMS INC,2480160,626.2882,-228.7806,0.0954,265623,2188205,-157028
OVTI US Equity,OMNIVISION TECHNOLOGIES INC,1238883968,3.1799,6.599,4.232,77391000,110810000,-25113000
OMTL US Equity,OMTOOL LTD,10363716,10.8663,-11.4257,0.6762,-1160842,2756336,-74911.0002
ONCI US Equity,ON4 COMMUNICATIONS INC,132837,342.0417,-1487.1624,0.0709,-111401, ,0
ONEI US Equity,ONEMETA INC, , , , , , , 
OSCN US Equity,ONESCREEN INC, , , , , , , 
OSRC US Equity,ONESOURCE TECHNOLOGIES INC,10600360,43.8594,-4.8621,1.1966,-82530, ,-71800
OSPN US Equity,ONESPAN INC,200996000,0,5.2407,4.5296,13209000,20066000,-979000
OSSI US Equity,ONLINE SALES STRATEGIES INC,469000,96.8017, ,0.1132, , , 
ONLI US Equity,ONLINE-REDEFINED INC,38378,0,-46.9362,1.3289,-33300,0,0
ONSM US Equity,ONSTREAM MEDIA CORP,17446960,23.5234,-25.493,0.4425,-2601233, ,-936299
ONTO US Equity,ONTO INNOVATION INC,251320000,0,-7.0577,4.5542,-29539000,31983000,-4801000
ONVI US Equity,ONVIA INC,19100000,0,5.0919,0.9889,-551000,3989000,-763738
OPLK US Equity,OPLINK COMMUNICATIONS INC,334796992,0,3.8028,6.8985,14284000,26726000,-21030000
OPWR US Equity,OPOWER INC, , , , , , , 
2321216D US Equity,OPTA CORP,6622000,15.0408,-39.2195,0.5296,-14562000,387000.0078,-27000
1534703D US Equity,OPTI INC, , , , , , , 
OCC US Equity,OPTICAL CABLE CORP,45414900,22.5822,-0.093,6.5941,767983,0,-2983960
OPTL US Equity,OPTIMUM INTERACTIVE (USA), , , , , , , 
ORHK US Equity,ORANGEHOOK INC,69560,5524.7412, ,0.0001, , , 
ORBC US Equity,ORBCOMM INC,262296992,17.7421,2.4796,4.7314,6585000,2656000,-50897000
OGNT US Equity,ORGANA TECHNOLOGIES GROUP IN, , , , , , , 
OTCL US Equity,OTC WIRELESS INC, , , , , , , 
OVRL US Equity,OVERLAND STORAGE INC,27878000,60.0832,-64.6177,1.2365,-18308000,6234000,-882000
PFSF US Equity,PACIFIC SOFTWARE INC, , , , , , , 
PANW US Equity,PALO ALTO NETWORKS INC,639942976,0,-6.1964,2.419,-22501000,69063000,-34107000
PMTT US Equity,PAMET SYSTEMS INC,729304,338.7349,-234.1221,0.1609,-1339129,140319,-13723
PCPJ US Equity,PAPERCLIP INC, , , , , , , 
PAR US Equity,PAR TECHNOLOGY CORP/DEL,112977000,0.9949,-2.9793,2.2327,-6725000,15326000,-942000
4966 TT Equity,PARADE TECHNOLOGIES LTD,4714494976,0,12.7798,4.033,612857008,640569984,-26627000
PSYS US Equity,PARADIGM SYSTEM SOLUTIONS IN, , , , , , , 
PRKR US Equity,PARKERVISION INC,32806248,0.0437,-92.4722,8.0692,-26265987,9942349,-85364
PASO US Equity,PATIENT ACCESS SOLUTIONS INC, , , , , , , 
PPRG US Equity,PATIENT PORTAL TECHNOLOGIES,14142016,28.8036,-3.6134,0.6781,-40892, ,-981138
PTRN US Equity,PATRON SYSTEMS INC,11168580,20.2131,-35.1867,0.1724,-3057706, ,-206412
PBOX US Equity,PAYBOX CORP,5682000,4.5935,9.7643,2.3267,339000, ,-122000
PBHG US Equity,PBS HOLDING INC,620196,12.1518,-49.9601,0.3496,-382411, ,-92472
PCUV US Equity,PC UNIVERSE INC,11495,0,-113.8209,0.0078,-2364463, ,-167150
PCSV US Equity,PCS EDVENTURES!.COM INC,643806,124.4195,-141.7731,0.6053,-855948, ,0
PCTI US Equity,PCTEL INC,124453000,0,-4.2807,8.6608,-13640000,10811000,-2676000
PDFS US Equity,PDF SOLUTIONS INC,141042000,0,32.3752,10.5616,26000000,13544000,-3640000
PTOP US Equity,PEER TO PEER NETWORK,220909,0,-171.5797,4.1503,-546477, ,-59500
PRLS US Equity,PEERLESS SYSTEMS CORP,13033000,0, ,37.0085, , , 
PEGA US Equity,PEGASYSTEMS INC,450996000,0,10.3552,2.0461,61583000,78438000,-5893000
PLWY US Equity,PEOPLES WAY.COM INC, , , , , , , 
PRSO US Equity,PERASO INC,81031000,0,-33.5526,18.3178,-26272000,24806000,-601000
PRFT US Equity,PERFICIENT INC,304118016,5.2611,7.0215,2.9512,30130000, ,-6643000
PSEM US Equity,PERICOM SEMICONDUCTOR CORP,247528992,0,-8.5253,5.9399,-20504000,20739000,-5873000
PFSW US Equity,PFSWEB INC,118582000,10.3667,-3.9946,1.3606,-3438000,0,-8909000
PGLD US Equity,PHOENIX GOLD INTL INC,13494000,2.6382,-3.5093,4.647,-705000, ,-389000
PHXMF US Equity,PHOENIX MEDICAL SOFTWARE INC, , , , , , , 
PLAB US Equity,PHOTRONICS INC,885929024,21.9003,2.0708,3.045,30668000,20758000,-63792000
N US Equity,PHX WLTH PM MA AB RE L,722737984,34.7569,-11.3544,2.4537,-53345000,69854000,-15694000
PPDAQ US Equity,PIPELINE DATA INC,35449820,119.0559,-71.9876,2.5145,-659273, ,-416238
PBI US Equity,PITNEY BOWES INC,7149932032,51.0577,2.2613,1.2189,588427992,121995000,-257668000
PXLW US Equity,PIXELWORKS INC,35145000,0,-35.2074,1.9396,-11606000,22375000,-1943000
PLNR US Equity,PLANAR SYSTEMS INC,79885000,1.4433,-8.0807,2.079,-2194000,6977000,-5636000
POLY US Equity,PLANTRONICS INC,793673024,0,14.3048,6.3851,138269000,82406000,-44997000
PLYI US Equity,PLAYNET TECHNOLOGIES INC,7654000,94.8524,-293.1671,0.2082,-24482999.5, ,-427999.9849
PLXS US Equity,PLEXUS CORP,1447683968,18.0528,5.7607,2.2891,96623000, ,-108122000
MANY US Equity,PLURES TECHNOLOGIES INC,7353649,92.1303,-92.5011,0.7212,-6423769,283540,-832488
PLXT US Equity,PLX TECHNOLOGY INC,74726000,8.0293,7.4501,3.3181,6297000,24718000,-1196000
PKTO US Equity,POCKETOP CORP,34611000,78.2035,-31.2385,0.2519,-6679000, ,-5093000
PGOI US Equity,POGO! PRODUCTS LTD, , , , , , , 
PPMH US Equity,POINT TO POINT METHODICS INC, , , , , , , 
PIHN US Equity,POLARIS INTERNATIONAL HOLDIN, , , , , , , 
PLCM US Equity,POLYCOM INC,2135491968,11.7069,-0.708,3.3502,-12222000,219868000,-57084000
2370901D US Equity,PORTIVITY INC,3384000,2.2459,-198.6315,1.7577,-8239000,3046000,-231000
PSID US Equity,POSITIVEID CORP,2095000,59.2363,-234.1066,0.0199, , , 
POWI US Equity,POWER INTEGRATIONS INC,483639008,0,11.3183,4.933,48424000,50320000,-15427000
PSTO US Equity,POWERSTORM HOLDINGS INC,15442,0, ,0.0726, , , 
PWAVQ US Equity,POWERWAVE TECHNOLOGIES INC,213455008,136.0498,-62.5009,2.0208,-166107000,46447000,-4403000
PMPG US Equity,PREMIER PRODUCTS GROUP INC, , , , , , , 
PVTA US Equity,PREVENTIA INC, , , , , , , 
PMSO US Equity,PRIMAL SOLUTIONS INC,1142000,123.7303,53.4038,0.5879,374000,1626000,-23000
PCYS US Equity,PRIMECARE SYSTEMS INC, , , , , , , 
PRNI US Equity,PRINTRON INC, , , , , , , 
PSWR US Equity,PRISM SOFTWARE CORP,240364,4470.9419,-431.5411,0.0122,-1260778,401567,-41829
PMOZ US Equity,PRISMONE GROUP INC, , , , , , , 
PKT US Equity,PROCERA NETWORKS INC,176635008,0,-6.9248,7.1447,-13708000,14591000,-3597000
PRGS US Equity,PROGRESS SOFTWARE CORP,686590016,0,12.0403,2.0494,55669000,58487000,-4118000
PRLO US Equity,PROLOGIC MANAGEMENT SYSTEMS,117,340894,-218301.6719,0,-204986, ,0
PFPT US Equity,PROOFPOINT INC,165883008,1.6741,-14.1744,1.011,-23929000,29947000,-6522000
PRO US Equity,PROS HOLDINGS INC,162036992,0,3.1209,2.6396,5125000,31216000,-3381000
MAPS CN Equity,PROSTAR HOLDINGS INC,8732734,44.0592,-5.9866,0.2701,-247731, ,-2094319
TXTM US Equity,PROTEXT MOBILITY INC,16582,8605.8799,-2388.4885,0.0041,-1040587, ,0
PROXQ US Equity,PROXIM CORP-CL A,55361000,94.4582,-50.5307,0.6231,-38399000,24108000,-1033000
PRXM US Equity,PROXIM WIRELESS CORP,15611000,32.6372,-41.6998,0.8545,-7050000,2652000,-37000
PSMI US Equity,PSEMI CORP,165240000,0.0169,4.4321,3.3176,8763000,42033000,-9348000
PTC US Equity,PTC INC,1828905984,14.1136,7.9419,1.2868,127324000,221918000,-29328000
PTSH US Equity,PTS INC,49603,272.6891,70.8077,0.1466,-266197, ,-25482
PUGE US Equity,PUGET TECHNOLOGIES INC, , , , , , , 
PDEP US Equity,PUREDEPTH INC, , , , , , , 
QADB US Equity,QAD INC-B,196798000,7.9101,-180.7261,1.0966,-347214000,41022000,-4503000
QLIK US Equity,QLIK TECHNOLOGIES INC,417347008,0,-1.3417,2.5459,-2720000,59104000,-9849000
QLGC US Equity,QLOGIC LLC,794494976,0,6.1473,9.0809,34935000,153792000,-40125000
TQNT US Equity,QORVO US INC,1038844992,0,-3.1568,3.4801,-35709000,184654000,-107312000
QSGI US Equity,QSGI INC,118841,0,1826.2278,0.007,-64129, ,0
QCOM US Equity,QUALCOMM INC,45516001280,0.0373,15.4821,3.7512,7229999872,4966000000,-1008000000
QDTA US Equity,QUALITY DATA PROCESSING, , , , , , , 
QLYS US Equity,QUALYS INC,181675008,0.5895,2.1225,1.832,3712000,20609000,-13448000
QGSI US Equity,QUANTGATE SYSTEMS INC, , , , , , , 
QUBT US Equity,QUANTUM COMPUTING INC, , , , , , , 
QMCO US Equity,QUANTUM CORP,347795008,58.9428,-7.8894,1.4531,-17102000,68989000,-6634000
QUIK US Equity,QUICKLOGIC CORP,26634000,4.483,-38.8971,3.3961,-11212000,7526000,-1634000
QUGB US Equity,QUINTON GROUP INC, , , , , , , 
RDAR US Equity,RAADR INC,738508,87.3617,-613.7449,0.3957,-2655004, , 
RAX US Equity,RACKSPACE TECHNOLOGY GLOBAL,1451768960,4.9993,7.1167,1.5962,155602000,73322000,-408213000
RACK US Equity,RACKWISE INC, , , , , , , 
RSYS US Equity,RADISYS CORP,200879008,16.4278,-12.8994,1.4835,-24409000,46646000,-6340000
VCTL US Equity,RAINMAKER SYSTEMS INC,18138000,18.3592,-70.541,0.4792,-11113000,5166000,-1853000
RALY US Equity,RALLY SOFTWARE DEVELOPMENT,123939000,0,-22.418,2.8081,-17182000,19720000,-4094000
RWWI US Equity,RAND WORLDWIDE INC,46624000,1.1668,2.1952,1.4873,3173000, ,-1277000
RPDT US Equity,RAPIDTRON INC,557057,8.8592,-272.5308,0.1799,-1383968,0,0
1916594D US Equity,RAYSTREAM INC,1749908,73.071,-165.35,0.3817,-2799318, ,-125503
RCMT US Equity,RCM TECHNOLOGIES INC,89956000,0,5.1495,2.8613,6364000,0,-1332000
RLD US Equity,REALD INC,273160992,23.7955,-5.4526,1.6861,-7564000,20193000,-37747000
RNWK US Equity,REALNETWORKS INC,376243008,0,-14.4412,3.0469,-63255000,59978000,-6490000
RP US Equity,REALPAGE INC,456752992,0,5.2224,1.1759,24482000,49849000,-22363000
RBTI US Equity,RED BRANCH TECHNOLOGIES INC, , , , , , , 
